no,IUCN,IUCNtyp,subfam,NPG,tribe,gen,ecores,trend,ndist,curdist,range,endem,alt,hbt,cult,mode,hab,ht,arm,hair,leaflmin,leaflmax,llmaxcov,leafmarg,leaftype,flordisp,hook,deh,seedsize,seedcoat
1066,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1067,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,1,3,0,1,4,6,22,1,1,2,0,1,1,NA
1068,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,4,1,0,0,1,1,2,1,1,2,0,1,1,NA
1069,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,3,5,18,1,1,2,0,1,1,NA
1070,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,1,2,6,1,1,2,0,1,1,NA
1071,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,3,10,1,1,2,0,1,1,NA
1072,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1073,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,2,0,1,1,1,2,1,4,2,0,1,NA,NA
1074,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,3,10,1,1,2,0,1,1,NA
1075,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,3,10,1,1,2,0,1,1,NA
1076,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,1,4,14,1,1,2,0,1,1,NA
1077,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1078,8,OTH,2,4,7,Acacia,1,NA,2,7,1,0,1,3,NA,2,1,2,1,1,1,1,2,1,4,2,0,0,1,1
1079,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,2,3,10,1,1,2,0,1,1,NA
1080,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,2,6,1,1,2,0,1,NA,NA
1081,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,3,1,1,1,1,2,1,4,2,0,1,NA,NA
1082,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,1,2,6,1,1,2,0,1,1,NA
1083,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1084,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,3,0,1,2,3,10,1,1,2,0,1,1,NA
1085,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,1,0,2,2,2,0,1,1,1,2,1,4,2,0,1,1,NA
1086,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,2,4,14,1,1,2,0,1,1,NA
1087,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1088,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1089,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,2,0,1,2,4,14,1,1,2,0,1,1,NA
1090,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,1,0,2,2,2,0,1,2,5,18,1,1,2,0,1,1,NA
1091,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,2,0,0,2,4,14,1,1,2,0,1,1,1
1092,8,OTH,2,4,7,Acacia,1,NA,5,5,1,1,NA,3,NA,2,2,2,0,1,1,1,2,1,1,2,0,1,1,1
1093,7,OTH,2,4,7,Acacia,0,NA,2,2,1,1,1,3,0,2,3,1,1,1,1,1,2,1,4,2,NA,NA,NA,NA
1094,7,OTH,2,4,7,Acacia,0,NA,5,7,1,0,NA,2,0,2,1,3,1,1,1,1,2,1,4,2,0,NA,NA,NA
1095,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,NA,2,NA,2,1,2,0,0,1,1,2,1,4,2,0,1,1,1
1096,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,2,4,14,1,1,2,0,1,1,NA
1097,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1098,8,OTH,2,4,7,Acacia,1,NA,2,2,1,1,1,2,NA,2,1,3,1,1,1,1,2,1,4,2,0,1,2,1
1099,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1100,7,OTH,2,4,7,Acacia,0,NA,2,2,1,1,NA,NA,0,2,3,1,1,1,1,1,2,1,4,2,NA,NA,NA,NA
1101,8,OTH,2,4,7,Acacia,1,NA,2,2,1,1,1,2,NA,2,2,2,1,1,1,1,2,1,4,2,0,1,1,1
1102,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,1,0,2,2,NA,0,1,1,1,2,1,4,2,0,1,1,NA
1103,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1104,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,4,14,1,1,2,0,1,1,NA
1105,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,2,4,14,1,1,2,0,1,NA,NA
1106,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,2,6,1,1,2,0,1,1,NA
1107,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,2,2,1,0,1,1,2,1,4,2,NA,1,1,1
1108,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,2,4,14,1,1,2,0,1,1,NA
1109,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,3,0,1,2,3,10,1,1,2,0,1,1,NA
1110,7,OTH,2,4,7,Acacia,0,NA,3,3,1,1,3,2,0,2,2,2,0,0,1,1,2,1,4,2,NA,NA,NA,NA
1111,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,4,1,0,0,1,1,2,1,1,2,0,1,1,NA
1112,8,OTH,2,4,7,Acacia,1,NA,5,7,1,0,NA,3,NA,2,2,2,0,1,1,1,2,1,4,2,NA,1,NA,1
1113,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,3,0,1,2,6,22,1,1,2,0,1,1,NA
1114,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1115,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,0,1,1,2,1,1,2,0,1,1,NA
1116,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,2,6,1,1,2,0,1,1,NA
1117,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,0,1,2,6,1,1,2,0,1,1,NA
1118,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,1,0,1,1,1,2,1,1,2,0,1,1,NA
1119,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,5,18,1,1,2,0,1,1,NA
1120,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,1,NA,NA,NA,1,1,2,0,1,NA,NA
1121,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,3,6,22,1,1,2,0,1,1,NA
1122,7,OTH,2,4,7,Acacia,0,NA,2,2,1,0,NA,NA,0,2,3,NA,1,1,1,1,2,1,4,2,0,1,2,NA
1123,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,3,NA,2,2,2,1,1,1,1,2,1,4,2,NA,NA,1,1
1124,8,OTH,2,4,7,Acacia,1,NA,2,2,1,1,NA,2,NA,2,1,2,1,1,1,1,2,1,4,2,0,1,1,1
1125,7,OTH,2,4,7,Acacia,0,NA,2,2,1,0,NA,NA,0,2,3,NA,1,1,1,1,2,1,4,2,0,NA,NA,NA
1126,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,NA,0,1,1,2,6,1,1,2,0,1,1,NA
1127,8,OTH,2,4,7,Acacia,1,NA,2,7,1,0,1,2,NA,2,1,3,1,1,1,1,2,1,4,2,0,0,1,1
1128,8,OTH,2,4,7,Acacia,1,NA,3,3,1,0,NA,2,NA,2,2,2,1,1,1,1,2,1,4,2,0,NA,NA,1
1129,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,3,0,0,2,5,18,1,1,2,0,1,1,NA
1130,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,1,3,10,1,1,2,0,1,NA,NA
1131,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,3,0,1,1,1,2,1,4,2,NA,1,NA,NA
1132,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1133,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1134,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1135,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,2,3,10,1,1,2,NA,1,NA,NA
1136,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1137,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1138,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1139,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,3,10,1,1,2,0,1,NA,NA
1140,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1141,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,3,4,14,1,1,2,NA,1,NA,NA
1142,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,1,0,1,1,2,1,1,2,0,1,1,NA
1143,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1144,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1145,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,1,1,2,1,1,2,NA,1,NA,NA
1146,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,3,0,0,3,5,18,1,1,2,0,1,1,NA
1147,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,2,2,1,1,1,1,2,1,4,2,0,0,2,1
1148,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1149,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1150,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,1,1,1,1,1,2,1,1,2,0,1,1,NA
1151,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,1,1,2,1,1,2,0,1,1,NA
1152,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,2,4,14,1,1,2,0,1,1,NA
1153,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1154,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,NA,NA
1155,8,OTH,2,4,7,Acacia,1,NA,5,5,1,1,NA,2,NA,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1156,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,3,0,1,4,6,22,1,1,2,0,1,1,NA
1157,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1158,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,1,1,2,1,1,2,0,1,NA,NA
1159,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,1,2,1,1,2,0,1,NA,NA
1160,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,1,1,2,1,1,2,0,1,1,NA
1161,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,2,3,10,1,1,2,0,1,1,NA
1162,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,3,1,1,1,1,2,1,4,2,0,NA,NA,NA
1163,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,4,14,1,1,2,NA,1,1,1
1164,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,1,0,2,2,1,0,1,1,1,2,1,4,2,0,1,1,NA
1165,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,1,1,2,1,1,2,0,1,NA,NA
1166,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,3,10,1,1,2,0,1,1,NA
1167,7,OTH,2,4,7,Acacia,0,NA,2,2,1,1,NA,NA,0,2,3,1,1,1,1,1,2,1,4,2,NA,NA,NA,NA
1168,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,1,4,14,1,1,2,0,1,1,NA
1169,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,1,0,2,2,2,0,0,3,4,14,1,1,2,0,1,1,NA
1170,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1171,8,OTH,2,4,7,Acacia,1,NA,5,7,1,0,NA,2,NA,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1172,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1173,8,OTH,2,4,7,Acacia,1,NA,5,5,1,1,NA,3,NA,2,2,2,0,1,1,2,6,1,1,2,0,1,1,1
1174,7,OTH,2,4,7,Acacia,0,NA,2,2,1,0,NA,NA,0,2,2,NA,1,1,1,1,2,1,4,2,0,NA,NA,NA
1175,7,OTH,2,4,7,Acacia,0,NA,2,2,1,1,NA,2,0,2,1,3,1,0,1,1,2,1,4,2,0,1,1,1
1176,7,OTH,2,4,7,Acacia,0,NA,3,3,1,1,2,2,0,2,2,2,0,1,1,1,2,1,4,2,NA,1,1,1
1177,4,B,2,4,7,Acacia,-1,NA,3,3,1,0,NA,NA,2,2,2,NA,0,1,1,1,2,1,4,2,0,NA,NA,NA
1178,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,2,6,1,1,2,0,1,1,NA
1179,7,OTH,2,4,7,Acacia,0,NA,5,7,1,0,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1180,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,1,1,2,1,1,2,0,1,1,NA
1181,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,2,6,1,1,2,0,1,1,NA
1182,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,NA,0,0,1,1,2,1,1,2,NA,1,NA,NA
1183,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,2,2,1,0,1,1,2,NA,4,2,0,1,2,1
1184,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,5,18,1,1,2,0,1,1,NA
1185,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,2,0,0,3,5,18,1,1,2,0,1,1,1
1186,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,2,6,1,1,2,0,1,1,NA
1187,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,1,2,0,0,1,2,6,1,1,2,0,1,1,1
1188,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,3,10,1,1,2,0,1,1,NA
1189,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,1,3,1,0,1,1,2,1,4,2,0,1,1,1
1190,7,OTH,2,4,7,Acacia,0,NA,2,2,1,1,1,3,0,2,1,2,0,0,3,5,18,1,1,2,NA,1,NA,NA
1191,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1192,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,2,4,14,1,1,2,0,1,1,NA
1193,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,1,1,2,1,1,2,0,1,1,NA
1194,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,1,0,2,4,14,1,1,2,0,1,1,NA
1195,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,1,NA
1196,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,1,0,2,2,1,0,0,1,1,2,1,1,2,0,1,1,NA
1197,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,2,3,10,1,1,2,0,1,1,1
1198,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,0,1,2,6,22,1,1,2,0,1,1,NA
1199,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,1,0,1,1,2,1,1,2,0,1,1,NA
1200,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,2,0,0,2,3,10,1,1,2,0,1,1,NA
1201,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,3,10,1,1,2,0,1,1,NA
1202,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,1,3,1,1,1,1,2,1,4,2,0,0,1,1
1203,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,1,1,1,1,1,2,1,1,2,0,1,1,NA
1204,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,2,4,14,1,1,2,0,1,1,NA
1205,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,3,0,2,2,1,0,0,1,2,6,1,1,2,0,1,1,NA
1206,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,0,1,4,14,1,1,2,0,1,1,NA
1207,7,OTH,2,4,7,Acacia,0,NA,1,1,1,1,2,2,0,2,2,2,1,1,1,1,2,1,4,2,0,NA,NA,NA
1208,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,1,2,1,0,1,1,2,NA,4,2,0,NA,1,1
1209,3,B,2,4,7,Acacia,-1,NA,3,3,1,1,NA,NA,0,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,7,OTH,2,4,7,Acacia,0,NA,5,5,1,1,NA,2,0,2,2,2,0,1,1,1,2,1,1,2,NA,1,NA,NA
1211,8,OTH,2,4,7,Acacia,1,NA,2,2,1,0,1,2,NA,2,2,2,1,1,1,1,2,1,4,2,0,1,NA,1
1218,7,OTH,2,4,7,Acrocarpus,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,1,4,14,1,4,2,0,1,1,NA
7113,8,OTH,2,4,7,Painteria,1,NA,1,7,1,0,2,2,NA,2,2,1,1,1,1,1,2,1,4,2,0,1,2,1
1,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,1,2,0,2,1,3,0,1,1,1,2,1,4,2,0,1,NA,0
2,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,2,3,10,1,4,2,0,1,NA,0
4,5,OTH,2,4,8,Abarema,-1,NA,3,3,1,1,1,2,0,2,1,3,0,1,1,2,6,1,4,2,0,1,1,0
5,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,2,0,2,2,NA,0,1,1,1,2,1,4,2,0,1,1,0
6,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,3,0,2,2,3,0,1,1,1,2,1,4,2,0,1,1,0
7,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,3,3,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
8,4,OTH,2,4,8,Abarema,-1,NA,2,2,1,0,1,1,0,2,1,NA,0,0,1,3,10,1,4,2,0,1,NA,0
9,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,2,0,2,2,2,0,1,1,2,6,1,4,2,0,1,1,0
10,4,D2,2,4,8,Abarema,-1,NA,3,3,1,1,2,1,0,2,1,3,0,1,2,3,10,1,4,2,0,1,1,0
11,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,2,0,2,2,2,0,1,1,3,10,1,4,2,0,1,1,0
12,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,2,2,0,2,1,2,0,1,2,3,10,1,4,2,NA,NA,NA,0
13,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,1,1,0,2,1,3,0,0,1,2,6,1,4,2,0,1,2,0
15,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,2,0,2,1,3,0,1,1,2,6,1,4,2,0,1,1,0
16,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,3,0,2,1,3,0,1,1,2,6,1,4,2,0,1,NA,0
17,4,BD2,2,4,8,Abarema,-1,NA,3,3,1,0,1,1,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
18,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,2,2,0,2,2,2,0,1,1,1,2,1,4,2,0,1,1,0
19,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,1,1,0,2,1,2,0,1,1,3,10,1,4,2,0,1,1,0
20,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
21,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,NA,1,0,2,2,3,0,1,1,2,6,1,4,2,0,1,NA,0
22,4,D2,2,4,8,Abarema,-1,NA,3,3,1,0,1,1,0,2,1,3,0,1,1,1,2,1,4,2,0,1,NA,0
23,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,2,0,2,1,3,0,1,1,3,10,1,4,2,1,1,NA,0
24,4,D2,2,4,8,Abarema,-1,NA,3,3,1,1,2,2,0,2,1,2,0,1,1,2,6,1,4,2,NA,NA,NA,0
25,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,3,0,2,1,3,0,1,1,2,6,1,4,2,0,1,1,0
26,4,D2,2,4,8,Abarema,-1,NA,3,3,1,0,NA,3,0,2,1,2,0,1,3,4,14,1,4,2,0,1,NA,0
27,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,1,0,2,2,2,0,1,3,5,18,1,4,2,0,1,2,0
28,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,1,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
29,4,D2,2,4,8,Abarema,-1,NA,3,3,1,1,2,2,0,2,1,3,0,1,2,3,10,1,4,2,0,1,1,0
31,4,D2,2,4,8,Abarema,-1,NA,3,3,1,1,1,2,0,2,2,2,0,1,1,3,10,1,4,2,0,1,1,0
32,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,2,0,2,1,2,0,1,2,3,10,1,4,2,NA,NA,NA,0
33,5,OTH,2,4,8,Abarema,-1,NA,3,3,1,1,2,1,0,2,2,3,0,0,1,2,6,1,4,2,0,1,2,0
34,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,1,2,6,1,4,2,0,1,1,0
35,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,1,0,2,1,3,0,0,2,4,14,1,4,2,0,1,1,0
36,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,1,3,0,2,1,3,0,1,1,3,10,1,4,2,0,1,NA,0
37,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,2,0,2,2,2,0,1,1,1,2,1,4,2,0,1,1,0
38,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,2,0,2,1,3,0,1,1,2,6,1,4,2,0,1,1,0
39,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,1,2,0,2,1,3,0,1,1,1,2,1,4,2,NA,NA,NA,0
40,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,3,3,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
41,4,D2,2,4,8,Abarema,-1,NA,3,3,1,1,2,2,0,2,1,3,0,1,1,1,2,1,4,2,NA,NA,NA,0
42,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,1,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
43,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,1,2,0,2,1,3,0,1,3,4,14,1,4,2,0,1,1,0
44,7,OTH,2,4,8,Abarema,0,NA,3,3,1,1,1,1,0,2,1,3,0,1,1,1,2,1,4,2,0,1,NA,0
45,4,B,2,4,8,Abarema,-1,NA,3,3,1,1,1,1,0,2,1,2,0,1,2,4,14,1,4,2,0,1,1,0
46,5,OTH,2,4,8,Abarema,-1,NA,3,3,1,1,1,1,0,2,1,3,0,1,1,2,6,1,4,2,NA,NA,NA,0
47,7,OTH,2,4,8,Abarema,0,NA,3,3,1,0,3,2,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,0
1330,7,OTH,2,4,8,Albizia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,1,5,18,1,4,2,0,0,3,1
1331,7,OTH,2,4,8,Albizia,0,NA,7,7,2,0,1,3,0,2,1,3,0,1,1,1,2,1,4,2,0,1,1,NA
1332,7,OTH,2,4,8,Albizia,0,NA,3,3,1,0,1,2,0,2,1,3,0,1,1,2,6,1,4,2,0,1,1,0
